name,typ,zone,netcap,seg1,seg2,seg3,mincap,ramp,minu,mind,var_om,no_load,st_cost,CO2Tax,NOXTax,SO2Tax,PMTax
CHWCHL_1_UNIT,ngct,PGE_valley,48.6,8.395354373,8.525403897,8.59042866,18,49,1,1,3.17,74.79044256,3402,0,123.4397483,0.3841365,1.163148
COCOPP_2_CTG1,ngct,PGE_bay,204.2,9.784236066,9.914285591,9.979310353,72,205,1,1,3.17,314.2429706,14294,0,1.2349155,0.249648,7.069397
COCOPP_2_CTG2,ngct,PGE_bay,202.7,9.784236066,9.914285591,9.979310353,71,203,1,1,3.17,311.9346236,14189,0,1.2349155,0.249648,7.069397
COCOPP_2_CTG3,ngct,PGE_bay,208.96,9.784236066,9.914285591,9.979310353,74,209,1,1,3.17,321.5681251,14627.2,0,1.2349155,0.249648,7.069397
COCOPP_2_CTG4,ngct,PGE_bay,204.29,9.784236066,9.914285591,9.979310353,72,205,1,1,3.17,314.3814714,14300.3,0,1.2349155,0.249648,7.069397
COLGA1_6_SHELLW,ngct,PGE_valley,52.9,3.452865876,3.582915401,3.647940163,19,53,1,1,3.17,81.40770394,3703,0,9.4737195,0.2444175,1.25732
COLTON_6_AGUAM1,ngct,SCE,43,9.023959992,9.154009516,9.219034278,16,43,1,1,3.17,66.17261379,3010,0,1.288067,0.06074,1.339397
COLUSA_2_PL1X3,ngct,PGE_valley,641,5.243520848,5.373570373,5.438595135,225,641,1,1,3.17,986.4336149,44870,0,0.14220855,0.048442,1.192814
CORONS_6_CLRWTR,ngcc,SCE,28,5.41227434,5.934165819,6.195111559,12,28,4,4,2,34.86938781,1960,0,21.650994,0.804517,2.937772
CROKET_7_UNIT,ngcc,PGE_bay,240,4.339491076,4.861382555,5.122328295,96,240,5,5,2,298.8804669,16800,0,27.3615615,0.677616,7.062336
CSCCOG_1_UNIT_1,ngct,PGE_bay,7,7.095723572,7.225773096,7.290797858,3,7,1,1,3.17,10.77228597,490,0,31.701015,0.8846015,4.542792
CSCGNR_1_UNIT_1,ngct,PGE_bay,24.75,12.64910287,12.77915239,12.84417715,9,25,1,1,3.17,38.08772538,1732.5,0,51.1164765,1.4336645,4.542792
CSCGNR_1_UNIT_2,ngct,PGE_bay,24.75,12.64910287,12.77915239,12.84417715,9,25,1,1,3.17,38.08772538,1732.5,0,51.1164765,1.4336645,4.542792
DELTA_2_PL1X4,ngcc,PGE_bay,880,5.51198883,6.03388031,6.294826049,352,880,4,4,2,1095.895045,61600,0,0.803439,0.142656,7.069397
DEXZEL_1_UNIT,ngct,PGE_valley,36.8,5.263604961,5.393654485,5.458679247,13,37,1,1,3.17,56.63144622,2576,0,12.7007275,0.140852,1.413492
DISCOV_1_CHEVRN,ngct,PGE_valley,56.2,3.015346928,3.145396452,3.210421214,20,57,1,1,3.17,86.48606732,3934,0,8.75834,0.097984,1.413492
DIVSON_6_NSQF,ngcc,SDGE,47,8.769799815,9.291691295,9.552637034,19,47,6,6,2,58.53075811,3290,0,43.891364,1.3997445,4.553406
DOUBLC_1_UNITS,ngct,PGE_valley,52.23,8.375192418,8.505241943,8.570266705,19,53,1,1,3.17,80.37664228,3656.1,0,18.0669125,0.202092,1.413492
DREWS_6_PL1X4,ngct,SCE,41.4,19.49899086,19.62904038,19.69406515,15,42,1,1,3.17,63.710377,2898,0,41.501642,0.5238825,1.338059
DUANE_1_PL1X3,ngcc,PGE_bay,147.8,6.294328319,6.816219799,7.077165539,60,148,2,2,2,184.0605542,10346,0,0.5527935,0.1525175,4.547334
ELCAJN_6_LM6K,ngct,SDGE,48.1,9.24409192,9.374141445,9.439166207,16,49,1,1,3.17,74.02099356,3367,0,1.831676,0.2969155,4.557959
ELCAJN_6_UNITA1,ngct,SDGE,45.42,9.379003863,9.509053388,9.57407815,6,46,1,1,3.17,69.89674694,3179.4,0,1.762816,0.2969155,4.557959
ELCAJN_7_GT1,ngct,SDGE,16.36,17.08549966,17.21554918,17.28057395,9,17,1,1,3.17,25.1763712,1145.2,0,0,0,4.553406
ELKHIL_2_PL1X3,ngcc,PGE_valley,551.7,3.959884309,4.481775788,4.742721528,221,552,2,2,2,687.0514734,38619,0,0.170175,0.018372,1.414905
ELSEGN_2_UN1011,ngcc,SCE,263,6.881545995,7.403437474,7.664383214,106,263,1,1,2,327.5231784,18410,0,1.867803,0.42335,12.63779
ELSEGN_2_UN2021,ngcc,SCE,263.68,6.881545995,7.403437474,7.664383214,106,264,1,1,2,328.3700063,18457.6,0,1.867803,0.42335,12.63779
ESCNDO_6_PL1X2,ngct,SDGE,48.71,8.528303197,8.658352721,8.723377484,38,49,1,1,3.17,74.95972134,3409.7,0,1.280796,0.254499,4.557959
ESCNDO_6_UNITB1,ngct,SDGE,48.04,8.848529643,8.978579167,9.043603929,13,49,1,1,3.17,73.92865968,3362.8,0,2.024484,0.2969155,4.557959
ESCO_6_GLMQF,ngct,SDGE,49.9,5.422020677,5.552070201,5.617094963,113,50,1,1,3.17,76.79100996,3493,0,1.487376,0.169666,4.557959
ETIWND_2_UNIT1,ngct,SCE,33.6,3.775944446,3.90599397,3.971018732,12,34,1,1,3.17,51.70697264,2352,0,10.963977,0.136665,1.338059
ETIWND_6_GRPLND,ngct,SCE,46,10.84404265,10.97409218,11.03911694,17,46,1,1,3.17,70.78930777,3220,0,1.097014,0.06074,1.339397
ETIWND_7_UNIT3,ngst,SCE,320,10.55984336,11.96975549,12.67471156,128,320,6,6,2,541.3760491,22400,0,0.638698191,0.081451581,1.339397
ETIWND_7_UNIT4,ngst,SCE,320,10.55984336,11.96975549,12.67471156,128,320,6,6,2,541.3760491,22400,0,0.564195533,0.075103492,1.339397
FRITO_1_LAY,ngct,PGE_valley,6,5.073133592,5.203183116,5.268207878,3,6,1,1,3.17,9.233387971,420,0,12.5192075,0.140852,1.413492
GATWAY_2_PL1X3,ngcc,PGE_bay,562.5,5.711155774,6.233047253,6.493992993,225,563,1,1,2,700.5010944,39375,0,0.6992895,0.142656,7.069397
GILROY_1_UNIT,ngcc,PGE_bay,120,10.16810968,10.69000116,10.9509469,48,120,6,6,2,149.4402335,8400,0,4.129029,0.2135245,4.547334
GILRPP_1_PL1X2,ngct,PGE_bay,95.4,9.841461144,9.971510668,10.03653543,34,96,1,1,3.17,146.8108687,6678,0,4.129029,0.2135245,4.547334
GILRPP_1_PL3X4,ngct,PGE_bay,46.2,9.841461144,9.971510668,10.03653543,17,47,1,1,3.17,71.09708737,3234,0,4.129029,0.2135245,4.547334
GLNARM_7_UNIT1,ngct,SCE,22.07,5.337895976,5.467945501,5.532970263,8,23,1,1,3.17,33.96347875,1544.9,0,6.0925955,0.33868,12.63779
GLNARM_7_UNIT2,ngct,SCE,22.3,5.337895976,5.467945501,5.532970263,8,23,1,1,3.17,34.31742529,1561,0,6.0925955,0.33868,12.63779
GLNARM_7_UNIT3,ngct,SCE,44.83,5.337895976,5.467945501,5.532970263,16,45,1,1,3.17,68.98879712,3138.1,0,6.0925955,0.33868,12.63779
GLNARM_7_UNIT4,ngct,SCE,42.42,5.337895976,5.467945501,5.532970263,15,43,1,1,3.17,65.28005295,2969.4,0,6.0925955,0.33868,12.63779
GOLETA_6_ELLWOD,ngct,SCE,54,12.47225208,12.60230161,12.66732637,19,54,1,1,3.17,83.10049174,3780,0,26.402571,0.836119,1.453057
GOLETA_6_EXGEN,ngct,SCE,48.2,8.486745027,8.616794551,8.681819313,17,49,1,1,3.17,74.17488336,3374,0,19.0032,0,1.453057
GOLETA_6_GAVOTA,ngct,SCE,9.9,5.654493785,5.78454331,5.849568072,4,10,1,1,3.17,15.23509015,693,0,13.65855,0,1.453057
GRNLF1_1_UNITS,ngcc,PGE_valley,49.5,5.156251455,5.678142934,5.939088674,20,50,6,6,2,61.64409631,3465,0,2.9870506,0.044838,1.172481
GRNLF2_1_UNIT,ngct,PGE_valley,63.75,4.829602921,4.959652445,5.024677207,23,64,1,1,3.17,98.10474719,4462.5,0,2.9870506,0.044838,1.172481
GRZZLY_1_BERKLY,ngct,PGE_valley,32.5,3.692416952,3.822466476,3.887491238,12,33,1,1,3.17,50.01418484,2275,0,20.00315,0.501417,4.983456
HARBGN_7_UNITS,ngcc,SCE,109.01,13.08431133,13.60620281,13.86714855,44,110,4,4,2,135.7539988,7630.7,0,18.500144,0.8467,12.63779
HENRTA_6_UNITA1,ngct,PGE_valley,49.98,8.507629667,8.637679191,8.702703954,18,50,1,1,3.17,76.9141218,3498.6,0,0.7947325,0.0933275,1.234983
HENRTA_6_UNITA2,ngct,PGE_valley,49.42,8.507629667,8.637679191,8.702703954,18,50,1,1,3.17,76.05233892,3459.4,0,0.7947325,0.0933275,1.234983
HIDSRT_2_UNITS,ngcc,SCE,830,5.836556925,6.358448405,6.619394144,332,830,4,4,2,1033.628282,58100,0,0.394432,0.03037,1.339397
HINSON_6_LBECH1,ngct,SCE,65,15.70419907,15.83424859,15.89927336,23,65,1,1,3.17,100.0283697,4550,0,25.348755,0.93137,12.63779
HINSON_6_LBECH2,ngct,SCE,65,15.70419907,15.83424859,15.89927336,23,65,1,1,3.17,100.0283697,4550,0,25.348755,0.93137,12.63779
HINSON_6_LBECH3,ngct,SCE,65,15.70419907,15.83424859,15.89927336,23,65,1,1,3.17,100.0283697,4550,0,25.348755,0.93137,12.63779
HINSON_6_LBECH4,ngct,SCE,65,15.70419907,15.83424859,15.89927336,23,65,1,1,3.17,100.0283697,4550,0,25.348755,0.93137,12.63779
HNTGBH_7_UNIT1,ngst,SCE,225.75,9.258355271,10.66826741,11.37322347,91,226,6,6,2,381.9238847,15802.5,0,2.1296275,0.2331805,5.50648
HNTGBH_7_UNIT2,ngst,SCE,225.8,9.258355271,10.66826741,11.37322347,91,226,6,6,2,382.0084747,15806,0,2.1296275,0.2331805,5.50648
HOLGAT_1_BORAX,ngct,SCE,48.2,3.418642756,3.54869228,3.613717042,17,49,1,1,3.17,74.17488336,3374,0,9.43904,0.104108,1.413492
HUMBPP_1_UNITS3,ngct,PGE_valley,65.08,6.810252512,6.940302036,7.005326798,23,66,1,1,3.17,100.1514815,4555.6,0,34.329031,0.106799,0.247253
HUMBPP_6_UNITS,ngct,PGE_valley,97.62,6.810252512,6.940302036,7.005326798,35,98,1,1,3.17,150.2272223,6833.4,0,34.329031,0.106799,0.247253
INDIGO_1_UNIT1,ngct,SCE,44,8.750447781,8.880497305,8.945522067,16,44,1,1,3.17,67.71151178,3080,0,2.350566,0.244853,2.940709
INDIGO_1_UNIT2,ngct,SCE,44.53,8.750447781,8.880497305,8.945522067,16,45,1,1,3.17,68.52712772,3117.1,0,2.350566,0.244853,2.940709
INDIGO_1_UNIT3,ngct,SCE,43.69,8.750447781,8.880497305,8.945522067,16,44,1,1,3.17,67.23445341,3058.3,0,2.350566,0.244853,2.940709
INLDEM_5_UNIT1,ngcc,SCE,376.2,5.624876914,6.146768393,6.407714133,151,377,2,2,2,468.4951319,26334,0,0.44631,0.139916,2.940709
INLDEM_5_UNIT2,ngcc,SCE,366.32,5.624876914,6.146768393,6.407714133,147,367,1,1,2,456.1912194,25642.4,0,0.44631,0.139916,2.940709
KELSO_2_UNITS,ngct,PGE_bay,196,8.809373699,8.939423223,9.004447985,69,196,1,1,3.17,301.624007,13720,0,1.5343,0.1949955,4.988439
KERNFT_1_UNITS,ngct,PGE_valley,52.4,8.439869691,8.569919215,8.634943977,19,53,1,1,3.17,80.63825494,3668,0,18.1803625,0.202092,1.413492
KERNRG_1_UNITS,ngct,PGE_valley,55.2,3.82928268,3.959332204,4.024356966,20,56,1,1,3.17,84.94716933,3864,0,10.23319,0.116356,1.413492
KINGCO_1_KINGBR,ngct,PGE_valley,34.5,7.827778547,7.957828071,8.022852833,13,35,1,1,3.17,53.09198083,2415,0,1.047066,0.1006425,1.258577
KNGCTY_6_UNITA1,ngct,PGE_valley,44.6,2.024087173,2.154136697,2.219161459,16,45,1,1,3.17,68.63485058,3122,0,0.01378485,0,1.018351
LAPLMA_2_UNIT1,ngcc,PGE_valley,259.8,5.880761269,6.402652749,6.663598489,104,260,3,3,2,323.5381055,18186,0,0.3346775,0.03062,1.414905
LAPLMA_2_UNIT2,ngcc,PGE_valley,260.2,5.880761269,6.402652749,6.663598489,105,261,3,3,2,324.0362396,18214,0,0.3346775,0.03062,1.414905
LAPLMA_2_UNIT3,ngcc,PGE_valley,256.15,5.880761269,6.402652749,6.663598489,103,257,3,3,2,318.9926317,17930.5,0,0.3346775,0.03062,1.414905
LAPLMA_2_UNIT4,ngcc,PGE_valley,259.54,5.880761269,6.402652749,6.663598489,104,260,2,2,2,323.2143183,18167.8,0,0.3346775,0.03062,1.414905
LARKSP_6_UNIT1,ngct,SDGE,46.1,8.368615195,8.49866472,8.563689482,22,47,1,1,3.17,70.94319757,3227,0,2.630452,0.254499,4.557959
LARKSP_6_UNIT2,ngct,SDGE,47.98,8.368615195,8.49866472,8.563689482,18,48,1,1,3.17,73.83632581,3358.6,0,2.630452,0.254499,4.557959
LEBECS_2_UNITS,ngcc,SCE,799.47,5.514806379,6.036697859,6.297643599,320,800,3,3,2,995.6081954,55962.9,0,0.2552625,0.024496,1.414905
LECEF_1_UNITS,ngct,PGE_bay,294,6.426142527,6.556192051,6.621216813,103,294,1,1,3.17,452.4360106,20580,0,0.564075,0.1525175,4.547334
LGHTHP_6_ICEGEN,ngct,SCE,48,7.024087173,7.154136697,7.219161459,17,48,1,1,3.17,73.86710377,3360,0,255.4016034,0.462459073,12.63779
LMBEPK_2_UNITA1,ngct,PGE_valley,48,10.21470306,10.34475258,10.40977734,17,48,1,1,3.17,73.86710377,3360,0,2.634019,0.205816,4.476259
LMBEPK_2_UNITA2,ngct,PGE_bay,48,10.88081145,11.01086098,11.07588574,17,48,1,1,3.17,73.86710377,3360,0,2.733208,0.205816,4.476259
LMBEPK_2_UNITA3,ngct,PGE_bay,48,10.14291093,10.27296045,10.33798522,17,48,1,1,3.17,73.86710377,3360,0,2.711166,0.205816,4.476259
LMEC_1_PL1X3,ngcc,PGE_bay,561.29,4.969948925,5.491840405,5.752786144,225,562,4,4,2,698.9942387,39290.3,0,0.6992895,0.142656,7.069397
LODI25_2_UNIT1,ngct,PGE_valley,25.3,14.12288442,14.25293395,14.31795871,9,26,1,1,3.17,38.93411928,1771,0,61.144535,1.2335625,3.378912
LODIEC_2_PL1X2,ngcc,PGE_valley,302.58,5.447278983,5.969170463,6.230116203,122,303,1,1,2,376.8135487,21180.6,0,0.517965,0.09675,3.38229
MALAGA_1_PL1X2,ngcc,PGE_valley,96,8.868197786,9.390089265,9.651035005,39,96,2,2,2,119.5521868,6720,0,0.935676,0.1006425,1.258577
METEC_2_PL1X3,ngcc,PGE_bay,593.16,5.691609889,6.213501369,6.474447109,238,594,2,2,2,738.6830741,41521.2,0,0.6204825,0.122014,4.547334
MIDSET_1_UNIT1,ngct,PGE_valley,52.9,7.088028032,7.218077557,7.283102319,19,53,1,1,3.17,81.40770394,3703,0,15.883,0,1.413492
MIRLOM_6_DELGEN,ngct,SCE,50.05,8.024784445,8.15483397,8.219858732,18,51,1,1,3.17,77.02184465,3503.5,0,31.7376,0,2.937772
MIRLOM_6_PEAKER,ngct,SCE,46,8.200778241,8.330827765,8.395852527,17,46,1,1,3.17,70.78930777,3220,0,0.912124,0.045555,1.339397
MKTRCK_1_UNIT1,ngct,PGE_valley,47.49,4.189099511,4.319149035,4.384173797,17,48,1,1,3.17,73.08226579,3324.3,0,59.9753425,0.018372,1.413492
MNDALY_6_MCGRTH,ngct,SCE,47.2,8.056221403,8.186270927,8.251295689,17,48,1,1,3.17,72.63598537,3304,0,0.75951,0.111879,2.061651
MNDALY_7_UNIT1,ngst,SCE,215,8.690525499,10.10043763,10.8053937,86,215,6,6,2,363.737033,15050,0,0.20387671,0.126214429,2.061651
MNDALY_7_UNIT2,ngst,SCE,215.29,8.690525499,10.10043763,10.8053937,87,216,6,6,2,364.2276551,15070.3,0,0.235951603,0.122966209,2.061651
MNDALY_7_UNIT3,ngct,SCE,130,9.231687513,9.361737038,9.4267618,46,130,1,1,3.17,200.0567394,9100,0,0.219914156,0.124590319,2.061651
MOSSLD_2_PSP1,ngcc,PGE_valley,510,5.622580997,6.144472477,6.405418217,204,510,3,3,2,635.1209923,35700,0,0.275697,0.0505,0.3967329
MOSSLD_7_UNIT6,ngst,PGE_valley,754,4.754770448,6.164682583,6.86963865,302,754,6,6,2,1275.617316,52780,0,0.275697,0.0505,0.3967329
MOSSLD_7_UNIT7,ngst,PGE_valley,755,4.754770448,6.164682583,6.86963865,302,755,6,6,2,1277.309116,52850,0,0.275697,0.0505,0.3967329
MRCHNT_2_PL1X3,ngcc,SCE,494.58,5.964872395,6.486763875,6.747709614,198,495,1,1,2,615.9179223,34620.6,0,0.42437835,0.032175,1.154932
MRGT_6_MMAREF,ngct,SDGE,48,8.12173129,8.251780814,8.316805576,17,48,1,1,3.17,73.86710377,3360,0,2.630452,0.254499,4.557959
NIMTG_6_NIQF,ngct,SDGE,42.7,8.19463876,8.324688285,8.389713047,212,43,1,1,3.17,65.71094439,2989,0,42.844692,1.3997445,4.557959
OAK_C_7_UNIT_1,oil,PGE_bay,55,15.04277867,15.17282819,15.23785295,20,55,1,1,3.17,84.63938973,3850,0,174.4293,0.2507085,4.983456
OAK_C_7_UNIT_2,oil,PGE_bay,55,15.04277867,15.17282819,15.23785295,20,55,1,1,3.17,84.63938973,3850,0,174.4293,0.2507085,4.983456
OAK_C_7_UNIT_3,oil,PGE_bay,55,15.04277867,15.17282819,15.23785295,20,55,1,1,3.17,84.63938973,3850,0,174.4293,0.2507085,4.983456
OGROVE_6_PL1X2,ngct,SDGE,96,9.169191844,9.299241368,9.36426613,18,96,1,1,3.17,147.7342075,6720,0,1.735272,0.2969155,4.557959
OILDAL_1_UNIT1,ngct,PGE_valley,40,3.517676916,3.64772644,3.712751202,14,40,1,1,3.17,61.5559198,2800,0,41.8357812,0.15813,0.7672092
OMAR_2_UNIT1,ngct,SCE,78,3.838563626,3.96861315,4.033637912,28,78,1,1,3.17,120.0340436,5460,0,10.244535,0.116356,1.413492
OMAR_2_UNIT2,ngct,SCE,78.11,3.838563626,3.96861315,4.033637912,28,79,1,1,3.17,120.2033224,5467.7,0,10.244535,0.116356,1.413492
OMAR_2_UNIT3,ngct,SCE,81.41,3.838563626,3.96861315,4.033637912,29,82,1,1,3.17,125.2816858,5698.7,0,10.244535,0.116356,1.413492
OMAR_2_UNIT4,ngct,SCE,81.44,3.838563626,3.96861315,4.033637912,29,82,1,1,3.17,125.3278527,5700.8,0,10.244535,0.116356,1.413492
ORMOND_7_UNIT1,ngst,SCE,741.27,9.148366098,10.55827823,11.2632343,297,742,6,6,2,1254.0807,51888.9,0,0.589275,0.1305255,2.061651
ORMOND_7_UNIT2,ngst,SCE,775,9.148366098,10.55827823,11.2632343,310,775,6,6,2,1311.145119,54250,0,0.589275,0.1305255,2.061651
OROVIL_6_UNIT,ngct,PGE_valley,7.5,3.517676916,3.64772644,3.712751202,3,8,1,1,3.17,11.54173496,525,0,41.8357812,0.15813,0.7672092
OTAY_6_PL1X2,ngct,SDGE,35.5,17.54135107,17.67140059,17.73642536,8,36,1,1,3.17,54.63087883,2485,0,3.773528,0.5514145,4.557959
OTMESA_2_PL1X3,ngcc,SDGE,603.68,5.916083822,6.437975302,6.698921041,242,604,1,1,2,751.7840012,42257.6,0,1.019128,0.2120825,4.557959
PALOMR_2_PL1X3,ngcc,SDGE,575,5.581584428,6.103475907,6.364421647,230,575,2,2,2,716.0677854,40250,0,0.647284,0.169666,4.557959
PIOPIC_2_CTG1,ngct,SDGE,106,7.971420519,8.101470043,8.166494805,17,106,1,1,3.17,163.1231875,7420,0,1.7215,0.254499,4.557959
PIOPIC_2_CTG2,ngct,SDGE,106,7.971420519,8.101470043,8.166494805,34,106,1,1,3.17,163.1231875,7420,0,1.7215,0.254499,4.557959
PIOPIC_2_CTG3,ngct,SDGE,106,7.971420519,8.101470043,8.166494805,17,106,1,1,3.17,163.1231875,7420,0,1.7215,0.254499,4.557959
PITTSP_7_UNIT_5,ngst,PGE_bay,312,11.61934422,13.02925636,13.73421243,125,312,6,6,2,527.8416479,21840,0,2.9757,0,7.069397
PITTSP_7_UNIT_6,ngst,PGE_bay,317,11.61934422,13.02925636,13.73421243,127,317,6,6,2,536.3006487,22190,0,2.9757,0,7.069397
PITTSP_7_UNIT_7,ngst,PGE_bay,530,11.61934422,13.02925636,13.73421243,212,530,6,6,2,896.6540814,37100,0,2.9757,0,7.069397
PLMSSR_6_HISIER,ngct,PGE_valley,6,4.310949561,4.440999086,4.506023848,3,6,1,1,3.17,9.233387971,420,0,82.5722352,0.17085,0.8178269
PNCHEG_2_PL1X4,ngct,PGE_valley,401,7.383422073,7.513471598,7.57849636,141,401,1,1,3.17,617.098096,28070,0,0.5736585,0.086265,1.258577
PNCHPP_1_PL1X2,ngct,PGE_valley,119.91,9.373846005,9.50389553,9.568920292,42,120,1,1,3.17,184.5292586,8393.7,0,1.180734,0.1006425,1.258577
PNOCHE_1_UNITA1,ngct,PGE_valley,52.01,4.112630273,4.242679798,4.30770456,19,53,1,1,3.17,80.03808473,3640.7,0,0.356448,0.05751,1.258577
PTLOMA_6_NTCQF,ngct,SDGE,22.3,8.451774422,8.581823946,8.646848708,17,23,1,1,3.17,34.31742529,1561,0,43.93268,1.3997445,4.553406
REDBLF_6_UNIT,ngct,PGE_valley,44,8.35192582,8.481975344,8.547000107,16,44,1,1,3.17,67.71151178,3080,0,70.768175,0.22803,0.5143398
REDOND_7_UNIT5,ngst,SCE,178.87,10.5850428,11.99495494,12.699911,72,179,6,6,2,302.6122935,12520.9,0,3.9579635,0.67736,12.63779
REDOND_7_UNIT6,ngst,SCE,175,10.5850428,11.99495494,12.699911,70,175,6,6,2,296.0650269,12250,0,3.9579635,0.67736,12.63779
REDOND_7_UNIT7,ngst,SCE,505.96,10.5850428,11.99495494,12.699911,203,506,6,6,2,855.9832057,35417.2,0,3.9579635,0.67736,12.63779
REDOND_7_UNIT8,ngst,SCE,495.9,10.5850428,11.99495494,12.699911,199,496,6,6,2,838.9636961,34713,0,3.9579635,0.67736,12.63779
RUSCTY_2_UNITS,ngcc,PGE_bay,620,5.67741902,6.199310499,6.460256239,248,620,1,1,2,772.1078729,43400,0,0.62975,0.111426,4.988439
