,BPA_Load_sim,SDGE_Load_sim,SCE_Load_sim,PGEV_Load_sim,PGEB_Load_sim,Path8_sim,Path3_sim,Path14_sim,Path65_sim,Path66_sim,Path46_sim,Path61_sim,Path42_sim,Path24_sim,Path45_sim
37,8412.474449966898,2981.5299809371186,12849.109486770903,8134.664839202943,6095.553957708451,1029.108643040909,153.6238726078538,101.22027529311725,-347.44453378937465,2105.7998929482383,4750.0525509068175,1643.5636342435585,-281.8657750221875,20.69483589546062,181.30940301564536
38,8544.71030714248,2889.3589997012896,12791.762200485715,7646.826932633452,6430.043550251946,932.9761045178924,216.445473508369,72.66973385007557,-109.09367045114845,1969.347062528473,5476.197155254876,1385.7635598346444,-252.99802509743625,12.514039592041335,178.0222163853194
39,8336.60465462299,2980.79431564323,12974.940936601668,7392.697869313589,6045.808313628026,1144.9132436565915,288.1818191615374,295.26679770137815,29.695790348929734,1874.6622123262123,4643.642057249734,1507.5035893987329,-228.6134738174285,12.786034006135559,133.3468100821279
40,7604.102986424095,2619.9345053292204,11188.090942192115,6803.702871529469,5561.054213910068,1124.3545874092397,376.43923435221484,30.42270470545875,452.9418154115067,2348.362956677286,4710.5701803754955,1340.0401278210654,-214.1620775880437,23.120737098065042,80.95339768461395
41,7269.310124467191,2592.7841635499003,10841.441396012897,7027.467646748143,5656.690402640278,1334.4345324527135,1040.6890882572648,397.1559316812057,-32.53854635082246,2135.8642831785596,4208.113280300797,1158.4014446459107,-221.1880006933061,38.542471578202715,123.95497674479975
42,8009.106798993481,2762.0753105715085,11696.961054007843,6984.379198140911,5573.133689985815,896.310129597052,399.60995906096036,394.23925136774426,-43.228039507763185,2817.30974358692,5633.212312421667,1498.8805749406056,-251.4879963078879,40.11628211646712,123.01862578746153
43,8751.530706725265,2827.1856721931485,11976.353524879902,7171.209679497426,5758.2259196683335,1323.3219647095639,579.966499174902,804.7669821734223,510.4500364277351,2791.850573658854,5892.456246251782,1423.6300603512898,-282.01194351193305,47.503492995023954,144.8459941682197
44,7960.105452589323,3039.810211699615,12514.386526777045,7277.7407602656185,5933.47551240728,1196.3753820639586,712.8119229105416,-61.462755852719866,121.7946473282608,2469.1523484345557,5646.135511124482,1581.6430920389928,-292.67908793895157,23.861720711299945,70.87576613681173
45,7863.009750498749,3027.093869547881,12068.317664061911,7163.442054288614,6288.338101128897,1350.140798647511,945.1589503826052,547.3311891326332,1220.646006705989,2730.617991358069,4938.366558508522,1626.4977160276223,-243.44365270181646,20.52900647740703,134.76226430383628
46,7069.503453965353,2712.8279577981775,11726.94374288259,6759.276385597637,5934.621099361441,1367.3108170499281,1779.4987201611111,612.2377315694364,726.037999287204,2499.823710593053,4917.708847554707,1590.117652018796,-194.07310815759433,42.1683934501686,108.7349900336549
47,7347.721178058105,2508.941116597646,10670.110016582203,6793.727421959552,5294.53656040979,962.2702048866942,1038.5530161681713,204.52792378910016,245.1983289996939,2342.1077170707863,3914.5159658343314,1690.027941912758,-173.7744031930781,34.911919900626096,74.81764339229582
48,7240.894781421159,2435.5982341497206,9364.61782557057,6436.501943649116,4535.392014210628,786.9247539889287,1331.9981559792946,307.56330881259186,614.8058517095608,1603.878441123893,5660.000968399233,1563.9828398290078,-228.45098701162183,47.22779329098122,54.76886030545477
49,6953.3025772145165,2574.9005745796917,11382.403599634124,6870.671400020628,5417.247116727916,477.1328610034035,1151.8918943883068,-202.4230730322011,1559.529879213349,2467.2560313151093,5377.043090625931,1941.539337652398,-204.1285573574001,42.6279517261756,5.7672163364546165
50,6457.9357256293115,2648.6275715580264,11450.941457962794,6756.5847474172215,5489.0415174042955,1097.106475505886,1833.104402435442,-20.798186612015456,979.9593621667236,2667.852500339497,5721.708512665671,1318.466418569604,-177.57895986508575,34.53308224558468,78.84834400837624
51,7342.169206340149,2789.4286069863965,12409.797120319412,7046.427676937445,5477.188254646195,1188.6360187949604,1591.6912344069824,390.36540625251575,856.0690207751,2632.8322780608655,5625.067359144243,1516.7551004870302,-142.66360240683014,15.943251444172141,25.63339634301584
52,8152.055093999314,2822.8097204843943,12867.10078138756,7394.304342829206,5821.22911418348,658.7748917243376,1075.4518069683627,779.4049670053337,1581.1736434534973,2464.8930655828403,5860.325096839263,1880.8753734765403,-192.17640660837932,46.995419522122866,62.12778586808307
53,8023.41463873637,2682.976295175149,12905.45432915611,7755.4686349403055,5699.343442827436,922.9862831810805,1455.4898023474034,519.6413454660776,763.3377035371377,2292.751504093305,5062.6892327016585,1881.497928406524,-170.6828498679869,69.32275762549486,22.964015078194613
54,7875.128939089087,2477.307585605215,11336.170863266196,7099.566683167705,5622.264911332856,657.6492466929784,1456.0752870937472,417.12132010080785,301.6656317106948,2017.2288666399013,5245.983274576389,1714.0445273582116,-249.52413972541711,42.846269917138706,43.14280756811771
55,8153.565415389604,2715.4385555705107,12730.189735934247,6838.031581492357,5595.414635037756,498.3767488131724,1182.2087870734754,370.6366057380623,730.6990259642812,1577.8849484711402,4604.600492229157,1593.798147931343,-262.38621586287246,38.27394482259454,124.1308424049289
56,8982.684648454524,3291.0674534495693,14999.314510386463,7205.207148382923,6087.47773480142,897.1514643393392,43.10088955565675,795.4299043130547,-434.8062822338278,1830.9552760798697,5223.256109648301,1713.938857900326,-261.11570215215295,37.87337357683346,89.75727797303097
57,8845.9872147956,3252.804724748706,14988.558869089204,7700.0684577256025,5645.97740460274,669.6451732946174,770.8170426082859,521.578664817892,-95.3213991971993,2103.758264215857,4388.221304963217,1797.0582030273667,-196.93300930857188,36.136214249844905,47.37757366080671
58,7472.635161681712,3166.553105948181,14982.06097464031,7411.874799234183,5862.96221170916,1052.7381995046844,1733.0315627078885,926.6970518517214,824.6876445246958,3108.6193449119774,4315.187569912773,1374.5187446910409,-212.83314496215604,-18.410473832963632,-64.285194543402
59,8028.575874808762,2900.9677702168406,13903.831139116892,7625.676583308529,6076.52190431978,1179.4293488729045,221.6068722961258,758.1923933903138,1933.3957379354695,2047.1396089274763,4131.475048243697,1635.0941482482133,-182.3286143835167,-12.573026838594657,168.36029960654577
60,7679.852369951469,3135.2968536753397,13979.511265333667,7685.142098130393,6139.378485987319,778.9654109246189,56.807864049392094,70.15500566529624,1085.5715651717599,2042.4803731801062,4775.739696990636,1563.1169178801883,-196.88026255061584,5.991265295803515,105.11347066661759
61,7419.662059301801,2805.301436137655,12537.45677911306,6842.537241849407,5583.909180547776,553.9439062982341,241.7503938213651,463.7358479317123,1049.40053709551,1646.2845717584519,5365.013978661281,1456.8569713110799,57.87221043231791,-19.047064084369296,239.98961992104034
62,8025.452386781402,2892.756139311056,13035.876112830207,6951.102096607004,5635.069293973702,959.0436361251942,415.39405451243,533.2143157052694,719.1061265439591,1555.465144538994,5564.354969814318,1596.1265681628151,19.78655829008666,-13.716161568244779,215.90994433223116
63,8042.682012134315,2971.645759106696,13224.229617482271,7748.874484479442,6050.473855466762,912.0708603162985,608.3318263335881,347.7440053318195,967.8657201013443,2566.6201885094647,5474.732916700581,1930.595309476031,-56.156103562340675,-15.394199677648988,144.07208592020754
64,7551.080052214315,2902.517732938117,12839.321158588667,7647.911776648978,5930.587332700851,694.8677416721983,271.1608352005298,387.0344593145427,939.1870627440233,2570.948398882394,5017.581703600229,1764.7626162591457,-52.223372152546446,-33.949436954652285,154.36704682370762
65,7642.432519962078,2624.099691505845,11314.519138491825,6814.804463829068,5746.374695772293,1037.0230527495573,253.8360201179172,510.3841462792436,1190.505026183141,2556.8701543665024,4725.955588602824,1814.8617568348968,-40.999710747047715,-35.893371364041656,175.7549190479041
66,7518.338526993067,2740.5783357755417,11682.371150046756,6741.399585709284,5517.173170829025,603.8139274383823,-499.0668312209043,394.0859565890577,1100.0842041542967,2307.540344530205,5148.944219086104,1350.7716310194464,-28.774510009892666,-11.876975523635426,70.73639355822922
67,7571.979112442592,2710.3977980704913,12166.15253907336,7031.774990748333,5281.2218356391295,949.8124355347757,-146.10234121789154,938.1675480693696,1156.635362987568,1720.6799048315147,5771.832330643675,1321.7101779189916,-110.21601352184864,-19.807216478700262,71.71839644478979
68,6931.902076091934,2589.0711219183904,11463.349548031742,6897.407142715072,5082.23432256514,564.8452154704573,634.7103252060353,597.2546350728226,1458.7197505853449,1306.6864917533412,5766.887422585718,1891.7813316604327,-40.145758358381656,-22.129749130243315,191.75659796671465
69,6488.070706713242,2475.9788604431255,11561.068600979059,6466.344201314421,4992.4621324405425,283.45911125300773,226.74749472454448,165.07983470773684,1953.371722345241,2642.637179682828,5325.870541002893,1731.5259333440686,-57.27313752338445,-16.67314710857195,249.3451025653066
70,7032.562811200542,2483.680386038623,11995.897789178298,6729.552185628044,5394.841446932313,679.3435124097317,519.7541103369281,-265.9023719694397,571.6314298272334,2877.456359816042,5383.153062291508,1538.6041912724925,-193.748600980553,-8.323988748167531,89.62804437648387
71,6676.853264501661,2606.563090828909,12407.263245935883,7103.56181470177,5496.649293101552,1071.4899235411804,477.88625927603323,596.8454139293283,-68.9161740282525,2103.640789770069,4335.2304112608335,1638.6111031147225,82.96094895863199,-28.742067948305845,92.74538801753158
72,6088.129501350738,2634.7927782328215,12591.022758219171,6661.771343234421,5726.710363575546,586.4069714067568,1190.7781880426237,74.27558185600935,723.8244113342719,2612.359026929717,3942.2433895596205,1670.5479568046826,63.47960746479818,-10.72536997765161,145.5832555878565
73,6967.815623520457,2744.073778159894,13152.738090667188,6927.5657349764715,5820.802215608412,946.3834400499742,61.03908294905989,791.8761289940601,1256.3992208565564,1944.8495969286878,4692.323099446359,2109.225077954682,1.1643996008813566,-13.643387760738316,43.226572993324986
74,7146.785801650817,2666.2993078327836,12300.4995417068,7202.561408212481,5714.405947913506,916.073453549443,-14.423066900399363,729.9580331682466,1428.5078969433723,2025.3403296496108,4620.357726283633,1807.3198286321247,-24.885183589053895,-8.331087096273356,100.83279325881051
75,7149.694635929764,2454.2857610914753,10823.998114501568,5893.49467569741,5303.152492350925,1019.1333067619775,398.58470187275714,677.9002266944806,1403.0184243627775,1043.4616756604114,5015.907634988912,1426.5346660520893,-4.856153165427926,10.293192507062855,123.82689514813146
76,6657.074098926657,2726.634602095158,11850.888359294175,6958.010409509054,5360.081296213408,345.4985164326105,-153.54435057968917,245.58180726664153,1576.3666690441337,1587.9384900706975,6087.7970826981145,1492.370033813806,-70.02251617730232,-5.925907249484759,174.02057468013982
77,7517.342035678441,2799.5153380679744,12593.934008475788,6549.00919299077,5686.7664673284735,608.776929249346,647.8149134146233,431.86949932870095,1235.0371640133242,2159.1851100867334,5802.688126495382,1542.0304518782712,13.032135096128311,-0.5542251421336992,170.2065295825248
78,7411.895249123058,2794.805624693304,12523.408344857087,6939.296172312742,5890.85217896343,432.90505829577637,203.18482275921735,653.7000535414229,821.6694851292214,1758.9343822174392,5665.8523100009525,1950.0507005916334,-45.95312744110528,-9.376582088790386,118.04746745340634
79,6913.427058668325,2613.4004114105355,12556.336904897587,6844.202573031039,5999.4061575260985,174.9502814282373,286.1178283545557,189.46213100792605,1024.6557539067087,1593.323954101661,5073.116027000161,1553.946043152333,15.616697740100967,-10.47125045722732,188.77124888955694
80,6849.314694004056,2645.8441602020216,11635.740272820807,6558.045866185519,5215.485029637025,292.2649793224997,213.15281831499402,522.5341711999056,1332.118069220299,1943.9392294880145,5005.4514120855165,1703.7969853280445,-2.0676636054842312,-42.00985368817028,116.03020471429406
81,7326.383057664619,2696.1373110827067,12408.262297905932,6875.182421371004,5529.723156061659,660.0686021043867,81.07226159565323,409.2716261350533,1700.1349583671174,2279.961308297154,4468.335380737652,1529.3747565167637,1.0354889395933498,-17.115513380393146,182.75816343849127
82,7098.894228807382,2820.1429915272706,11620.78212147915,7217.50743122407,5178.535265800917,712.4337120692458,901.4598799227505,698.6243161805494,1567.2705176664426,1772.2692509193398,4453.951418024289,1386.9459975527545,23.48570034155847,6.3323556042962466,163.97909363257804
83,6725.090826999889,2760.727779170156,11948.504470963224,7662.530658626807,5197.97787150743,320.7427166724006,-505.4650576805978,344.23684698164084,2394.5214653888725,2383.647352767424,4134.916228458641,1660.983966670708,-201.81653292979468,-4.133545825287094,286.95676452941774
84,7698.577700430924,2982.1343198541954,14178.185699471962,7749.416269649103,5581.455185714591,877.1970008632055,1322.9498534322706,1002.1190227429065,1803.786725742111,2211.6915570613073,2645.8617162134965,1548.2764632023582,-229.1289126621103,-4.221093942854914,84.09360277718011
85,7158.237121039362,2891.6168007368333,13788.742954434083,7260.3295657082335,5562.966866307766,973.6496858756636,685.063712240357,339.61796167186833,2930.9834155082553,-344.5335997434346,7114.839227581891,1872.2387259344312,50.03961351548409,13.869343615695222,158.99190703726924
86,7062.90499515509,3073.4486076184753,14586.372522240079,7860.932213923224,5651.468841901102,905.2746831379415,1704.4211667970044,185.5313973799875,2624.413076165014,-1365.451923826653,7354.17524666002,1427.595238382334,-263.72375143213026,24.863481824834892,114.83540487778924
87,6713.231828704301,3088.672282224477,14647.229270826509,8314.3491309867,6178.910889189932,365.4399490533929,1017.9840467205153,504.42939307824,2814.3670462178325,-1046.0631789610443,7343.732382687321,1724.1315248826354,-23.893685606405455,-0.060305733812107576,176.18182566652035
88,6397.757033549595,2947.1862697878096,13658.687852672087,8082.734901094904,5800.353049789655,-16.04257797730716,-150.22661441128287,532.878806637578,2712.779297084584,259.53385140830096,6643.89682315492,1830.9253437012112,-255.6221917309939,-4.613146968679981,267.0265305440683
89,6591.44553047815,2418.657013224366,10887.24898928163,6519.740161989447,4958.447118669576,482.9072865606296,1095.5316582970977,363.31119804243144,1318.8653163107117,1344.10305205908,3533.3766584490345,1442.1343587356196,3.1401178872471363,-9.4452697168153,212.003347399311
90,6765.222645574761,2530.5169534532806,10119.934906226503,5616.120689051393,4653.9150691535815,-41.670615427510484,1218.3269510030414,536.9507723146571,1815.529750299709,2697.1673164145604,4997.226675772713,1246.0139473063405,-252.83514109071353,-23.999186361923005,-103.87171305914615
91,6299.738000269834,2692.207762829193,12059.064480999325,6097.540514511422,5330.024221275538,439.5370283288489,1516.5458651250665,713.8867474933575,115.61246438653399,1696.40763345204,4380.050057424564,1275.8253747293784,-241.22721870905906,42.93578239104753,-132.82342561326502
92,6735.595304751994,2480.92334238431,11044.445455913303,6344.956443274834,5201.521295595706,1285.3692844737193,-2341.878882310893,-35.95053936337504,3050.8429702706553,3873.569394420188,3982.760583298892,1339.4587502354009,-236.73685461123216,62.954944887888594,-47.711715834767055
93,6651.771754380664,2609.3272119302746,11344.340843673262,6755.96501636198,5396.959438131302,801.4392990173155,342.72453010899073,734.6217191330472,385.30238941814105,2309.590550228741,4656.317773620088,1173.9332820322404,-163.33205162756298,8.726934818539789,-151.20509132080448
94,6490.196958686357,2783.514344764508,13181.106219702539,7478.805230667035,5547.502909089852,664.5545632626021,1543.6427960133337,1500.8143881898027,433.4155039421788,1286.9666586906153,4405.976040969601,1184.291202212192,-193.47578830764175,54.3801340420494,-230.1690439246074
95,7019.24491920947,2550.1423824567873,12820.750454335312,7382.113513654979,5329.325255498682,298.8207512433471,985.9562543995529,390.09075190434356,343.4913009952322,1345.452622889674,3776.483705963039,1284.0081633612235,-187.08659818691166,24.467802006982666,-152.46640410762515
96,6486.243948171807,2464.296974680923,11853.022329831598,6708.316281401926,5206.521950220552,389.5598281537747,861.412100577853,648.4350781676208,285.89238819919365,1195.792454325151,3546.681990629684,1344.955072582684,-233.49403237861316,35.555120398413436,-104.92109621895204
97,6847.084475257423,2689.378512491233,12827.466270771427,6682.485201208875,4812.9310135638425,885.0326846447407,1753.4625313166853,93.81254342830812,1252.9254722597295,1493.2440481495166,4080.680010692397,1290.6731969864281,-236.97428534250017,6.513534863182748,-121.96442179759308
98,7266.564539941224,2608.279593605649,12119.967991353296,6720.438362103091,4990.630139052965,756.4780842751114,860.140520582093,250.63107875984525,868.4104676098993,1977.6781837054336,4573.64404211485,1253.7978583402523,-185.38354354017304,8.120341366388423,-31.33869471292522
99,7429.649707287635,2828.110631738906,13085.848852488723,6637.476176806287,5840.651398901048,378.2275967042512,515.7346339591292,233.20289052826803,771.9726772149854,1998.3627401941676,4376.983937568082,1202.7582997343645,-174.39960175391775,19.26081829690964,-105.83631328959899
100,7553.1474603503,2836.128264550411,12734.493181387697,6680.231099184009,5769.2841552241825,555.6737724261419,334.688486866752,436.0370064500923,1308.503822338883,2056.6479738172293,5385.111447905387,1205.2691526651836,-198.4028819912219,31.082316350214604,-170.47397144084246
101,6780.092154019265,2829.639163451974,12357.755470869415,6756.6191416091715,5777.8519996880805,891.635487419089,62.43072151736919,537.5395322293273,2451.1402547885928,2213.05077602802,3940.517572581562,1348.5337726882124,-225.49366931599135,5.053221775548842,-179.72727796640402
102,6801.276091636678,2669.8942424244765,11719.448761649883,6993.726165191298,5685.646503425183,415.89914591549325,425.41956071657376,-14.989931859049591,1912.1888735973005,1846.4088146865238,4138.6437424670485,1398.6942261960257,-173.90125485637188,20.230941687174806,-143.69279547140397
103,5756.859961014213,2187.241154246239,10162.950097340632,6676.2398921038,4901.7550677614445,200.1913629720427,830.063483500977,649.4475813318236,1464.7687287211575,1749.7790556277241,2415.5690413812586,1273.3201398382118,-189.2533425450325,40.726580230126224,-131.00350202783764
104,6226.659829863568,2194.134816047562,10155.561527967677,7130.977728915518,4760.179682987406,-107.6362561594351,811.2170942802412,466.6289415554036,2289.8821580747426,2444.440583236719,3205.2141197201345,1168.4755778924452,-197.38915061331994,65.08503649141687,-142.88274381942128
105,6216.207479011642,2504.9848675750673,12992.270659409056,7258.690472874354,5402.693298558936,37.08172308924965,1123.611811446685,393.26574739905135,2307.059635646535,2958.6990150034685,4014.968400753692,1267.9270331481812,-222.87137183997953,-14.946403528060424,-143.84857365293118
106,6396.7774014160605,2617.5236136867943,13731.129092517343,7130.956648311709,5211.756012646715,82.30653443089241,1666.0307195073192,1125.8785832367107,2898.7477767015107,2356.462803404867,4753.697019411006,1311.787521379327,-229.44367927481915,-22.240252961857504,12.64940957089292
107,6478.472243651412,2711.761429326105,13384.52749629807,7510.710350873045,5970.868146363246,5.559810966025921,912.1223928356397,100.73121004989335,2267.0765664281707,2914.491889217499,4832.206095826488,1343.8866147086399,-245.55863013546013,52.844871032283,55.439802811940346
