,Albany,Goshen,Harrisburg,Jasper,Jefferson,Mehama,Monroe,Salem,Vida,Waterloo,BLU5A,CGR5A,DET5A,DOR5A,FAL5A,FOS_loc,FRN5M,GPR5A,GPR5H,HCR5A,HCR5H,LOP_loc,LOP5E,DEX_loc,BCL_loc,COT5A
32,119.46547206307577,31.740168477972922,59.305061027512664,20.81449929896888,20.05969110147163,17.013860912838116,14.03035691545406,105.72603739379791,65.71575765461363,1.1744650485783426,-53.68221432891938,489.2934213610207,1333.5546016844821,413.2287547342031,338.72801314622654,442.6346660764462,1738.7656805468148,642.5900583575509,355.70566621088335,715.0488836287162,493.5480039242158,1122.004509630191,0.0,0.0,0.0,321.82635921802404
33,172.65605129115949,29.851864491531842,57.79547765590324,21.311561968795008,23.360652928296076,17.962589216527977,22.799329987612847,77.62898088092558,64.21804968946196,1.1863283318973157,139.36728720007915,456.4687054625875,1302.4210312171404,413.2287547342031,488.73613325384116,416.8222773419666,1756.619520963154,583.1826569685632,501.26821549602863,664.2009630151186,495.8815642264579,1041.1483127618233,0.0,0.0,0.0,314.93710993812755
34,218.45114891533854,30.407248016955688,58.01113242327603,22.243554474718987,22.51425245987955,19.417305948852423,26.89151742128695,101.38113174747744,66.35763249682148,5.5757431599173835,286.9933766046074,528.2727714904102,1254.6828898338827,468.9449913275788,406.4736157754719,470.35908360607243,1841.9212029523303,642.5900583575509,510.4940108732562,719.286210346516,498.2151245287001,1127.9938575463666,0.0,0.0,0.0,334.6206793092605
35,272.2106113437226,36.09992915255014,64.91208497920476,22.42995297590378,23.276012881454424,19.101063180955805,29.814508445339875,113.54686755717474,71.40093482845461,11.863283318973158,312.80213349351095,460.5717949498916,1213.1714625440934,487.51707019203735,410.3447930685716,480.8752419793789,1941.1092052653262,662.3925254872136,530.9957783782062,667.3789580534685,499.38190467982116,1046.1394360253028,0.0,0.0,0.0,339.54157165204373
36,246.041984129906,29.018789203396068,64.91208497920476,19.633975458131847,7.786884309432025,16.602745314572513,28.353012933313416,133.2437731538275,65.19614468711202,21.82844130691061,472.816426204713,456.4687054625875,792.8682612349763,436.44385331477633,385.1821406634234,448.3707524618861,1606.8456374705306,604.965370811192,575.0745785138488,666.3196263740185,498.2151245287001,1045.141211372607,0.0,0.0,0.0,300.1744329097778
37,199.3935617052764,25.408796288141055,54.9919656800572,19.447576956947046,-73.12900047118771,18.50020192195223,23.383928192423433,117.60211282707384,60.18340782415545,130.0215851759458,344.80499203575135,455.44293309076136,1294.1187457591825,441.086873030891,230.33504893943407,441.6786516788729,1351.9324715261316,611.8962343065739,529.9706900029587,704.4555668342168,481.880202413005,1106.0329151870567,0.0,0.0,0.0,280.4908635386449
38,230.96657932194645,60.87003438645377,30.191667432188268,35.85064506120909,-41.72754309293465,25.10967577099157,42.96796805357806,75.02203749313331,61.61998485195399,99.88884554575398,219.8906086934582,492.37073847649884,1379.2171717032504,922.1037156203678,530.3512891546633,593.6849408930304,3497.3689615562284,728.7307903715832,496.1427736197911,796.6174229463624,407.20627274125604,1254.7683884387457,0.0,0.0,0.0,942.8429728772693
39,663.886694750521,191.16300945088855,126.80500321519072,66.73066342415696,11.08784613625647,48.13214927386545,111.65825711882188,34.759245170563695,72.22620248272185,88.85599205910894,373.71079975132335,518.0150477721497,1539.0361667689397,2152.503940390748,1247.4868827013886,1117.5808307632085,6538.473112472678,1176.2665475019576,236.79541468217303,1281.7913321344395,411.87339334574034,2010.4244505295417,0.0,0.0,0.0,1607.1634391530072
40,556.3677698937528,98.94157505425856,111.27785996435102,56.69621077704211,-16.081608899913963,47.974027889917146,93.24341366728845,304.1433952424323,73.90730325993292,101.43107237722049,146.59373912897215,558.0201702733654,1460.1644549183397,1934.2820137333595,1262.9715918737877,1146.261262690408,5502.950368325002,1168.3455606500925,176.3152005425704,1385.6058367205346,408.3730528923771,2173.135068918973,0.0,0.0,0.0,1313.8782555231257
41,541.0079234856431,121.35130030511081,118.61012205502533,70.76929761649421,-24.037773303029294,73.49481925917434,62.552007914732684,298.350187714005,97.13705945412191,112.70119153024498,395.3901555380023,801.1282223961366,2049.6267224333483,3632.6986258880956,2356.579177174462,2209.349272791938,4291.864860083325,2479.268884633756,913.3537423455246,2524.387392129231,427.0415353103144,3957.960747939241,0.0,0.0,0.0,1833.524486921036
42,441.4533634330799,118.8520744407035,188.91357621854942,62.3813650631784,-14.642728103605872,72.64096378585346,48.813950101683915,269.3841500718686,99.24607679280484,99.65157987937454,530.6280416358569,895.4992806041322,2222.9369313682187,3114.5376255697015,2170.7626671056746,2182.580869659885,3856.4295299292735,2602.0441808376636,575.0745785138488,2683.2871440467234,425.8747551591933,4208.515135765912,0.0,0.0,0.0,1368.0080712937415
43,248.03307533095725,75.50439028137217,175.32732587406468,49.39560281397093,-31.1475372377281,57.36643809644674,31.568303059771633,295.45358394979144,86.19462166791182,105.58322153886111,465.58997427581994,762.1488722667472,1944.81036852663,1775.4907394422391,1371.36455608058,1635.7406342479471,2876.4520670768757,1995.0985633135056,515.6194527494937,1872.8984092675114,415.3737337991036,2937.7751528840327,0.0,0.0,0.0,911.3492618834566
44,157.01176328289958,49.06813447119699,111.06220519697824,39.51648225117675,-15.99696885307231,46.51931115759269,27.768414728502826,260.115018026385,79.5924804337739,70.34927008151081,420.16656215134975,704.705619444489,1727.9131609374808,1385.477083288609,1043.2822804903778,1330.7720414220585,2221.811251811104,1661.426992178691,428.48694085345596,1544.5055886380271,407.20627274125604,2423.689456745644,0.0,0.0,0.0,720.4186389834667
45,172.65605129115949,47.957367420349286,102.86732403681289,36.78263756713307,5.0784028104991465,43.48338058578515,37.1219860054722,170.89962208860484,77.4528976264144,33.691724625883765,378.872551129104,668.8035864305776,1651.1170204513705,1339.9754900706855,993.9247700033562,1275.323206362806,2177.176650770256,1580.2368769470745,395.6841128455359,1383.4871733616346,406.03949259013496,2170.1403949608857,0.0,0.0,0.0,712.5452112350135
46,133.1186688702844,48.096213301705255,90.5750022965648,39.48541583431262,7.702244262590373,49.49199317582092,18.99944165634404,148.30611272773842,83.04637839422568,32.268130627606986,557.4691488003166,689.3190338670984,1703.0063045636073,1569.3406640467488,1135.2227412014965,1475.1302154556297,1924.2472448721169,1752.518340975139,263.4477124386081,1546.624251996927,409.53983304349816,2425.685906051036,0.0,0.0,0.0,822.773199713358
47,165.82945288755514,37.34954208475379,72.46000183725184,26.03365733214317,10.580005855206556,42.88251932678157,16.3687497346964,117.31245245065246,81.24301574230839,24.4383636370847,462.49292344915153,709.8344813036191,1590.9254508811762,1473.6944578947873,1200.064960860917,1477.9982586483495,1853.82376322989,1769.350438035352,229.6197960554405,1508.4883115367288,425.8747551591933,2364.794202236586,0.0,0.0,0.0,724.3553528576933
48,162.70059528590315,37.54392631865213,102.22035973469454,32.74400337479583,4.316642388924274,46.898802479068635,13.445758710643474,94.4292827133647,84.5746518280539,36.0643812896784,208.53475566234067,703.6798470726629,1824.4272293862412,1324.1892230358958,1081.0262590981004,1235.1706016647267,1628.6669979793896,1395.083809284729,100.45866077425524,1421.623113821833,448.04357803049373,2228.0374248172475,0.0,0.0,0.0,613.143185910792
49,91.30575364820788,28.852174145768913,95.75071671351134,32.122675037513176,0.5078402810499146,40.32095290681896,11.691964096211716,118.18143357991656,86.40857994864777,34.878052957781094,662.7688769070431,693.4221233544025,1530.7338813109818,1161.6835329718833,920.3724014344613,1177.8097378103275,1419.3803130989688,1408.945536275493,115.83498640296776,1319.9272725946378,453.8774787860991,2070.317929691296,0.0,0.0,0.0,562.950084014403
50,90.16798724760717,27.880252976277184,80.0079186952989,31.687745201415318,4.14736229524097,39.53034598707741,20.2563277966868,101.38113174747744,78.79777824818322,28.946411298294507,357.1931953424251,697.5252128417067,1589.8876651989315,1092.0382372301638,874.8860682405395,1065.9560532942496,1352.9243515492617,1306.9628305577305,61.505302514850136,1370.7751932082351,450.37713833273585,2149.1776772542717,0.0,0.0,0.0,543.26651464327
51,87.60801284625555,24.5201826474629,76.55744241733453,28.487904264409654,-0.761760421574872,33.774727611358934,11.867343557654893,102.53977325316289,73.78504138522665,32.14949779441726,375.7755003024356,661.6231798277952,1487.1468826567027,932.3183589958201,770.3642813268468,961.7504839587579,1219.0205484267174,1205.9702481964516,111.73463290197776,1102.764278307398,450.37713833273585,1729.9233231219937,0.0,0.0,0.0,474.3740218443046
52,85.30403588503908,24.74233605763244,77.6357162541984,29.606295271518427,-0.33856018736660975,33.996097548886574,10.698147148033721,90.66369781988696,73.78504138522665,29.07690741480321,334.48148928019,625.7211468138838,1545.2628808624079,847.8154001625336,667.7780830597038,884.3133177553192,1128.7594663218913,1141.6122300250481,96.35830727326521,1098.5269515895982,445.71001772825156,1723.9339752058183,0.0,0.0,0.0,449.76956013038836
53,69.37530627662899,19.160731627122765,70.73476369826965,24.728867823849605,-2.5392014052495733,31.023415530658355,9.908939571539428,97.03622610115698,70.42283983080455,28.815915181785805,293.1874782579443,661.6231798277952,1435.2575985444662,754.0264018970179,635.840870391631,794.4479643834272,987.9125030374372,1027.7480440294883,82.0070700198002,1044.5010359376506,444.54323757713047,1638.086655073971,0.0,0.0,0.0,403.5131721082259
54,67.32732675554769,21.049035613563845,67.0686326529325,19.882506793044904,5.0784028104991465,28.17723061958878,9.295111456488314,91.53267894915105,70.94245279830614,15.754440247596353,404.6813080180076,580.5871624535381,1361.57481510509,694.5957495307504,594.225714490809,777.2397052271075,964.1073824823184,1040.619647663769,147.61272603564032,924.7965561598063,430.5418757636776,1451.418645019838,0.0,0.0,0.0,366.11439030307326
55,66.18956035494698,20.215960325428068,14.44886941397581,5.902619204185206,-4.824482669974189,8.981294608263989,8.593593610715612,71.25645259965557,69.71983405124357,6.880704325004431,224.0200097956828,562.1232597606695,755.5079766741659,633.3078892780371,550.674969943437,677.8142078794824,873.8463003774923,882.1999106264682,2204.9650951573776,954.457843184405,287.02791717578503,1506.3210009181125,0.0,0.0,0.0,334.6206793092605
56,110.67622661843518,16.383814000003518,74.94003166203873,14.91188009478368,8.548644731006897,30.770421316341054,8.973582443842492,-17.958943338124573,70.48397076815768,4.152149161640605,-60.90866625781237,544.6851294396268,1315.9122450863217,556.233761990534,507.12422539606496,704.5826110115354,823.2604191978645,966.3603959275341,1724.1986471662988,802.9734130230621,120.17835556547098,1270.7399828818802,0.0,0.0,0.0,326.74725156080734
57,18.31803904967161,14.800970952545555,44.44644755552858,14.290551757501026,8.887204918373508,19.480554502431747,7.42439720109444,82.2635469036674,66.41876343417461,15.303635481475373,345.8373423113075,519.0408201439758,1289.9676030302035,518.161000318394,449.05656599956893,668.2540639037493,696.2997762372299,919.8245981728271,2243.9184534167825,805.092076381962,122.51191586771313,1263.7524103130088,0.0,0.0,0.0,298.2060759726645
58,59.59051523146279,14.023434016952168,77.18284124271557,22.678484310816845,-6.686563700490543,30.896918423499706,7.190557919170205,102.53977325316289,64.707097188287,37.938780054076155,400.55190691578304,528.2727714904102,1282.7031032544903,522.8040200345087,453.8955376159436,584.1247969172973,673.486535705241,756.4542443531108,111.73463290197776,855.9399969955595,119.0115754143499,1342.6121578759848,0.0,0.0,0.0,288.364291287098
59,19.228252170152192,13.912357311867398,43.97200706730848,17.086529275272966,-11.680326464148038,24.41394168161901,6.489040073397502,93.56030158410061,67.8859059306497,33.90526372562529,432.55476545802344,564.1748045043215,1215.2470339085826,614.7358104135786,619.3883668959572,721.790870167855,608.0224541786638,839.6246062976937,42.0286233851476,913.1439076858569,123.6786960188342,1427.4612533551363,0.0,0.0,0.0,299.19025444122116
60,57.45720323033643,13.717973077969049,44.985584473960515,17.335060610186027,-7.448324122065415,25.236172878150217,6.138281150511151,60.24935829564373,67.61081671256062,27.344868050233128,400.55190691578304,583.6644795690163,1188.2646061702196,637.9509089941517,660.0357284735043,751.4273164926278,668.5271355895911,897.0517609737151,50.22933038712762,971.4071500556041,128.3458166233185,1517.3014720977674,0.0,0.0,0.0,313.9529314695709
61,57.2296499502163,9.802519223730922,30.622976966933816,25.288063327403986,-2.4545613584079207,27.734490744533513,3.010680754774517,45.766339474575524,70.88132186095304,22.18433980647981,421.1989124269059,614.4376507237974,1136.3753220579829,910.9604683016927,503.25304810296524,830.7765114912132,691.3403761215801,973.2912594229161,336.2289870811808,1065.6876695266496,232.18925007309443,1658.051148127889,0.0,0.0,0.0,442.88031085049187
62,87.57956868624053,19.577269271190648,56.71720381903938,23.144480563778835,-10.410725761523251,28.17723061958878,5.612142766181623,16.220981079596392,72.10394060801559,32.268130627606986,368.54904837354263,598.0252927745809,1216.2848195908273,923.0323195635908,1312.3291023608092,841.2926698645199,631.8275747337827,991.1134798396124,302.40107069801314,1099.5862832690482,446.87679787937265,1705.9659314572923,0.0,0.0,0.0,460.5955232845115
63,51.995924507452976,20.799113027123113,45.934465450400715,25.90939166468664,-41.72754309293465,32.22513804866551,9.236651636007256,42.86973571036189,76.38310622273463,77.348607239705,705.0952382048449,740.6076524584003,1573.2830942830158,1167.255156631221,1141.997301464421,1076.472211667556,794.4958985270957,1432.708496831088,87.13251189603768,1205.519451214043,445.71001772825156,1884.6481442898582,0.0,0.0,0.0,584.6020103226492
64,103.36607749457555,28.102406386446724,65.99035881606864,38.584489745252775,-48.66802693395015,50.567218586669426,8.125915046867142,-1.7379622585281849,87.63119869571034,100.48200971170264,746.3892492270905,783.690092075094,1729.9887323019707,1633.414336129131,1729.4484556923053,1605.148173525601,913.5215013026906,1964.4047392625284,70.73109789207766,1368.6565298493354,448.04357803049373,2138.1972060746166,0.0,0.0,0.0,737.1496729489297
65,128.48227078783643,41.51491852543265,96.1820262482569,35.85064506120909,-35.125619439285764,47.025299586227284,9.207421725766727,27.517735760029588,85.85840151246961,86.83923389488352,598.7631598225622,669.8293588024036,1554.6029520026104,1476.480269724456,1430.400009800351,1453.1418843114434,875.8300604237522,1650.5356352573765,107.63427940098775,1259.5453668659904,445.71001772825156,1967.500790463618,0.0,0.0,0.0,629.8742198762551
66,61.240276512333836,24.409105942378126,88.8497641575826,28.70536918245858,-32.75569812771949,39.81496447818437,6.7813391758027945,96.45690534831425,75.77179684920334,77.46724007289473,489.3340306136112,633.9273257884921,1385.443885796719,1103.1814845488389,1069.4127272188011,1128.0969891365153,762.7557377869371,1316.864064122562,71.75618626732516,1095.3489565512484,442.20967727488835,1712.9535040261635,0.0,0.0,0.0,531.4563730205901
