,Albany,Goshen,Harrisburg,Jasper,Jefferson,Mehama,Monroe,Salem,Vida,Waterloo,BLU5A,CGR5A,DET5A,DOR5A,FAL5A,FOS_loc,FRN5M,GPR5A,GPR5H,HCR5A,HCR5H,LOP_loc,LOP5E,DEX_loc,BCL_loc,COT5A
10,487.78312579059366,136.2598002841603,338.39600409765166,54.70104106223561,204.88250278351808,90.63757317466055,71.63292707815688,172.83064355411392,161.75573670812335,4.457012216893875,805.140201495518,1508.8431049463977,4062.0536815793853,3078.6817031309715,2128.232087239421,2897.6715166138115,5953.764609147615,3649.074719225334,566.3510883395254,2685.006634802314,2702.497975700069,5241.2185385585035,0.0,0.0,0.0,1075.6448107732058
11,422.87851335172246,77.39961889747097,283.0435254691495,53.261539981650465,82.20209838122915,41.52706347366355,45.07934204056425,209.0044991817192,134.64912873517733,-10.600461488828675,622.1537920647185,1230.6096440871481,2981.8215052455985,2697.468468713872,2070.6859400592534,2215.86645388115,4712.423618389061,2858.3637916191255,3803.641877243232,2685.006634802314,2702.497975700069,5241.2185385585035,0.0,0.0,0.0,1328.0135503537579
12,430.8667733441989,138.34675335914443,365.287101871073,73.89438880337092,193.92222299935418,61.08731776482987,38.492406217285456,96.46361500694732,145.25606228980837,-36.198166788557,837.885137919977,1271.4969985503353,2876.177653639387,4716.721468120362,3043.1182915614086,2844.405496087822,4125.183136712885,3017.630210686727,6944.043679252875,4329.075691688109,3029.4130534057226,8433.470573329247,0.0,0.0,0.0,1877.3772090748373
13,302.056080965516,49.84373363554413,274.01439774960653,39.826196562855756,178.35364376048506,50.87345107487893,42.197557617879774,138.66644657248676,141.42578072841383,-39.028971845232846,502.73108275198615,1139.85966222983,2530.6937064947483,2248.343137904177,1993.6326243434357,2129.672347939095,3297.8909903734725,2372.132782818626,7061.908632381736,3129.956423009767,2408.2744057649807,6141.928704706835,0.0,0.0,0.0,1040.2516338808114
14,347.98857592225573,59.771957001973654,217.09163603944472,21.592516208777216,145.34825577408245,41.666979455717666,36.84567226146575,263.26528262312706,120.21191361915174,-30.897936044142675,370.78825068872544,1047.1151752767466,2261.3494722194514,2361.529965225169,1476.6926581487094,1733.56684984583,2967.6185658368036,2078.895199476513,6748.267994394768,2085.9572639817293,1732.6499118399638,4106.880459557128,0.0,0.0,0.0,705.5552871809941
15,256.12358600877644,61.39289142914582,232.59818147083365,21.592516208777216,131.27426014214475,35.25882747763886,29.641211204754576,221.06245105758762,113.87721719069155,-31.319545307902906,291.815168723854,878.5794946845847,2038.6408120766268,1390.839734120345,1057.288534632233,1396.538210881389,2414.210869113165,1703.2138227347002,6549.49574293169,1663.4590705920834,1721.7527425831086,3248.919230654247,0.0,0.0,0.0,606.3005085044966
16,190.71970732037542,35.538987315749765,181.95655208731037,15.11476134614405,149.4583606931439,43.877651972172806,35.61062179460098,202.97552324378495,108.45589559610235,-33.06621225776672,188.76492762335113,799.796543401858,1919.6725107182804,967.0682526305521,879.7733009578176,1310.3441049393339,2377.1559141651483,1659.181342168952,6553.491165071651,1500.1747446443942,1601.8838807577022,2934.764249966749,0.0,0.0,0.0,480.8855556031857
17,210.1910910520368,31.68926805121587,151.9248881505698,13.675260265558903,125.29592571441897,32.76832299707549,26.553585037592637,243.16869616334634,100.53015913444749,-32.82529267847516,227.28838224036156,719.0190870233661,1560.864113821507,824.0001028968189,770.5331571581771,1210.5913755906633,1996.1343121996738,1529.8944843376048,6617.417919311033,1274.6382694291487,1525.6036959597163,2491.3682962116104,0.0,0.0,0.0,411.638035596327
18,158.01776797617492,23.179362308561988,131.707493474202,12.11580076159166,110.84828418074841,28.990591481614175,18.731598747449073,162.7823503242236,95.1088375398583,-28.78988972534152,295.66751418555504,678.1317325601788,1498.0488507043,757.8989957413597,697.3812751494895,1062.4149912183661,1692.4447901257122,1319.1006943951913,6290.79215936919,1162.3802953401123,1405.73483413431,2274.6411259904885,0.0,0.0,0.0,383.1696107046184
19,129.80922487774245,19.734876650821132,112.275240338664,10.556341257624416,105.86633882431028,26.835885357980686,16.261497813719522,120.57951875868415,92.69281378574789,-30.416096885559547,9.63086365425261,641.2333882885221,1371.4665780590194,702.6638240087159,604.7222246051517,868.7203711238599,1270.3405207178716,1064.2744238870293,6020.102309386807,1142.9902816338242,1274.9688030520488,2237.8571567327754,0.0,0.0,0.0,334.69634669981724
20,104.84591240125351,16.614577878514712,94.80584105520055,8.876923330275078,91.04505138890683,32.29260865809146,12.144662924170275,118.56986011270608,87.47773812138765,-12.2868985438696,86.67777288827347,596.3570236338043,1479.0139224869647,624.7912868118736,554.9789448392441,881.3105214300028,938.4570111834624,1140.1601882662983,2927.6455730567,958.2748879055009,1187.7914489972077,1874.98827081209,0.0,0.0,0.0,307.76675558603887
21,95.8591199097175,14.649194885568457,85.97299872086509,5.038253782048017,48.075772689627954,18.888657577306535,8.645353268053416,106.31094237223986,82.76354543044052,-7.046897694278154,490.21096000145775,560.4559319100301,1351.479903430817,553.2572119450069,487.67921339125144,764.1252762728266,718.5439089919731,991.1992433736596,2013.6927585405347,916.4332793814056,1198.6886182540627,1788.4962349898992,0.0,0.0,0.0,273.9124124715746
22,79.6329667999997,12.866167015679075,73.99959022321038,8.82893996092224,46.581189082696525,17.88126250651685,9.057036757008342,61.09362283773331,79.37521943382227,-8.733334749319079,192.61727308505218,504.6097892286037,1155.420142792262,469.95170703675717,431.1084246378662,704.0799440435297,587.2404816761752,906.8817273966941,2124.565722924463,814.3805756640998,1144.2027719697874,1592.646452725858,0.0,0.0,0.0,239.28865246814522
23,67.650576811285,10.96156906375178,68.50359943740163,7.1495220335729,39.606465583683125,16.789917846494696,24.08348410386309,62.50038388991795,79.81717499859856,-7.107127589101043,56.82209556009039,458.7361720260033,1124.9642576445253,443.69236309828705,406.7244639683036,679.8681165317165,942.4847236778121,869.4072758513762,2185.495910558874,772.5389671400044,1155.0999412266424,1508.142739566246,0.0,0.0,0.0,218.51439646608762
24,28.70780934796227,9.604036480995088,62.2224671107631,7.869272573865475,31.884450281204032,15.586640400829245,5.68123214757796,77.37185787015567,76.95919567971187,-4.7581616910083255,238.8454186254647,484.6647382709514,1406.68119526109,471.76269627389297,421.3548403700412,700.2060516416395,670.2113590597776,918.1240628602894,2842.7428525825208,859.2837652997143,1027.6030609214374,1685.1034565357859,0.0,0.0,0.0,227.74739913366878
25,68.62414599786807,9.968746727108826,89.11356488418436,16.17039547190649,28.023442629964478,19.308405523468902,5.18721196083205,48.23180750347366,75.48601046379088,-0.6625288430517922,205.13739583558055,520.5658299947255,1322.927511104814,466.32972856248546,410.6258976754337,688.5843744359692,542.1301017394594,913.4397564171248,2233.4409762384107,915.4127523442324,977.4760823399041,1789.4903963211884,0.0,0.0,0.0,217.7449795771225
26,16.226153109717806,9.563513120315786,39.257077041490916,9.548690501214814,38.98372241412837,12.900253545390093,3.252299562743904,67.72549636946093,72.98159559672521,-10.359541909537116,205.13739583558055,448.76364654717713,1145.902678683594,430.1099438197681,362.83333476309105,648.8769773165955,568.713004202167,890.955085489934,2863.718818817318,758.2515886195815,974.2069315628473,1479.3120609588493,0.0,0.0,0.0,210.05081068747154
27,75.88846992852635,9.056971111824481,57.51161786578418,15.594595039672434,49.570356296559396,23.08613703893021,4.7343601229816334,37.98254840898551,72.98159559672521,-11.443680016349136,205.13739583558055,383.9422309348071,1772.1518170339307,383.9297182728035,346.25224150778854,552.0296672693424,464.79802184794664,750.4258921949917,2512.121670500717,752.1284263965432,913.1827837244588,1472.3529316398224,0.0,0.0,0.0,174.65763379507706
28,31.20414059561116,9.016447751145177,45.53820936812946,12.715592878502138,32.7562907185807,15.642606793650891,8.748274140292148,77.37185787015567,76.01635714152243,-2.108046318801157,202.24813673930478,320.1180678703197,1238.222080537671,329.60004115872755,321.8682808382259,511.35379704949617,543.7411867371993,696.0879374542807,742.1496624978261,680.6915337944292,1165.9971104834974,1313.2871186334944,0.0,0.0,0.0,172.34938312818176
29,41.43909871097162,7.658915168388489,26.302241617798906,3.598752701462869,19.1804896222868,4.617227407786042,5.248964484175289,45.82021712829997,70.30039850374904,-5.90252969264324,200.32196400845427,421.83782775434656,867.9927267104966,329.60004115872755,316.9914887043134,493.9212812409906,528.4358792586708,675.4769891043559,1677.0784432487885,695.9994393520251,1732.6499118399638,1327.2053772715483,0.0,0.0,0.0,154.65279468198452
30,71.86937661981163,10.151101850165697,56.137620169332,11.899875599503888,41.848340994080296,23.114120235341034,6.154668159876122,21.302381647367536,69.21024144396752,-8.853794538964861,197.43270491217845,526.5493452820211,1499.0005971151668,365.81982590144486,335.523298813181,637.2553001109251,683.1000390416964,894.7025306444658,2515.118237105688,822.5447919614843,1427.5291726480202,1621.4771313332546,0.0,0.0,0.0,210.82022757643662
31,82.12929804764859,23.827736079430856,63.00760865159292,20.46490702898551,42.17216744224877,18.02117848857097,9.695146164888476,61.09362283773331,67.20670955031498,-0.6384368851226361,197.43270491217845,514.5823147074299,1332.4449752134817,443.69236309828705,378.4390695916111,495.85822744193564,1520.0586953675484,672.666405238457,516.4083115900081,744.9847371363319,465.3091272677135,1260.5965680751485,0.0,0.0,0.0,284.68424891708594
32,104.84591240125351,23.159100628222333,53.978480932050005,16.07442873320081,29.51802623689592,15.054959669023576,9.880403734918191,73.35254057819952,63.34696428460203,0.596275958746613,-50.08049100211357,475.6894653400078,1222.9941379638028,402.9451052627301,341.375449373876,448.40304551878165,1412.1160005189784,608.0229763227836,346.6028706416496,688.8557500918137,460.9502595649714,1117.4373363694533,0.0,0.0,0.0,251.59932269158676
33,151.52730673228783,21.781306365125992,52.60448323559781,16.458295688023522,34.3754229594231,15.894455561348314,16.055656069242062,53.85885171221225,61.90324277299948,0.602298948228902,130.0166593324102,443.7773838077641,1194.4417456377996,402.9451052627301,492.5560055251639,422.25427180602327,1426.615765498637,551.8112990048066,488.4403566102785,639.8704523075069,463.12969341634243,1036.910268535,0.0,0.0,0.0,246.2134044688311
34,191.718239819435,22.186539971919036,52.80076862080528,17.178046228316095,33.129936620313565,17.18168259624624,18.937440491926534,70.33805260923242,63.965702075288846,2.830805056675839,267.7380095882225,513.5850621595472,1150.6614107379282,457.27478237680606,409.6505392486512,476.488765432485,1495.8924204014504,608.0229763227836,497.43005642519165,692.937858240506,465.3091272677135,1123.4023043571906,0.0,0.0,0.0,261.60174224813306
35,238.89890039999904,26.340184441547716,59.08190094744382,17.321996336374607,34.25087432551214,16.901850632137993,20.995857936701157,78.77861892234031,68.82721328782806,6.02298948228902,291.815168723854,447.76639399929456,1112.5915543032572,475.3846747481647,413.5519729557812,487.1419695376829,1576.446670288443,626.7602020954425,517.4071671249985,642.9320334190261,466.398844193399,1041.8810751914477,0.0,0.0,0.0,265.4488266929585
36,215.93265292162926,21.17345595493643,59.08190094744382,15.16274471549689,11.458474319807697,14.691178115682861,19.966649214313847,92.44429771499118,62.846081311188904,11.082300647411795,441.0935553647695,443.7773838077641,727.1342579022142,425.5824707269284,388.1926538594362,454.21388412161684,1304.9788481692785,572.4222473547314,560.3579551295833,641.9115063818531,465.3091272677135,1040.886913860158,0.0,0.0,0.0,234.67215113435466
37,174.99282046018737,18.53943751078166,50.052773227900914,15.018794607438373,-107.61001969906361,16.37016990033233,16.467339558196983,81.59214102670961,58.01403380296809,66.01196472588765,321.6708460520371,442.78013125988144,1186.8277743508654,430.1099438197681,232.13530557423567,447.43457241830913,1097.9544259597076,578.9802763751621,516.4083115900081,678.6504797200831,450.05309030811634,1101.5307550688206,0.0,0.0,0.0,219.2838133550527
38,202.70209730909014,44.41360330451738,27.479953929043642,27.686404116587674,-61.402476518099945,22.218657950194647,30.25873643818696,52.05015893083199,59.398827905933814,50.713571440873544,205.13739583558055,478.6812229836557,1264.8709800419408,899.1561562379572,534.4964178768115,601.4217953934415,2840.342851015355,689.5299084338501,483.4460789353268,767.4363319541391,380.31120706424355,1249.6607934309634,0.0,0.0,0.0,737.1013796285631
39,582.6437132012517,139.48140745816497,115.41580650198328,51.53413868494828,16.315871042334873,42.590424937274875,78.6315463903906,24.11590375173683,69.62273330442538,45.112191222344755,348.63726428394443,503.61253668072106,1411.4399273154238,2098.936525840468,1257.237012122646,1132.1450544523882,5310.136152550545,1112.9912108959427,230.7356285827696,1234.8377149793994,384.67007476698564,2002.2409212171522,0.0,0.0,0.0,1256.4577796800038
40,488.2823920401235,72.1923670501804,101.28325876704655,43.7848245344649,-23.664240443081116,42.45050895522076,65.66351648831048,211.01415782769726,71.24323704193849,51.49656007357112,136.75826389038704,542.505386048143,1339.107200089549,1886.145290477004,1272.8427469511662,1161.199247466564,4469.149783730343,1105.4963205868792,171.8031520183393,1334.849364622359,381.4009239899291,2164.2892182173487,0.0,0.0,0.0,1027.1715467684046
41,474.8022033028195,88.5435430842796,107.95696186410001,54.653057692882776,-35.37181203071072,65.03294845875614,44.05013331817694,206.9948405357411,93.63565232393734,57.218400081745685,368.8620779578749,778.8542398963231,1879.699161461876,3542.294947837753,2374.9977692153943,2238.1413351920182,3485.5823926101652,2345.900666736903,889.980281676397,2431.9159295833956,398.83639480089727,3941.8496785630623,0.0,0.0,0.0,1433.423664141976
42,387.43060963510817,86.71999185371094,171.94599744173019,48.17530283024961,-21.54691366659491,64.27740215566388,34.3755713277362,186.8982540759604,95.66864792190827,50.59311165122777,495.02639182858405,870.6014743015237,2038.6408120766268,3037.0289506768468,2187.7289512731536,2211.0240883787874,3131.9492356062683,2462.0714665273886,560.3579551295833,2584.994985159354,397.7466778752118,4191.384172716739,0.0,0.0,0.0,1069.4894756614851
43,217.68008479498346,55.091508843514035,159.58001817366053,38.14677863550641,-45.83389727923079,50.76151828923564,22.230908403565927,204.98518188976306,83.08764617794313,53.60460639237228,434.3519508067926,740.9586430767837,1783.5727739643319,1731.3057107018876,1382.0828907508064,1657.0574749085,2336.073246722782,1887.7754965953911,502.4243341001433,1804.2918017219652,387.9392255440422,2925.8167979851437,0.0,0.0,0.0,712.48003918168
44,137.7974848702189,35.80238916016524,101.08697338183909,30.51742290840513,-23.53969180917016,41.16328192032283,19.55496572535892,180.46734640883062,76.7234860451645,35.71632762997388,391.97615072808117,685.1125003953572,1584.6577740931764,1350.9979709033557,1051.436384071538,1348.1145558577625,1804.4151974686317,1572.0532423260877,417.52161362596405,1487.9284201983176,380.31120706424355,2413.8237123710255,0.0,0.0,0.0,563.2131627224511
45,151.52730673228783,34.991921946579154,93.62812874395583,28.406154656880247,7.472918034657195,38.47689506488368,26.141901548637712,118.56986011270608,74.66102674287515,17.10529012970082,353.4526961110707,650.2086612194656,1514.2285396890352,1306.628734593527,1001.6931043056304,1291.9431160303557,1768.1657850194852,1495.2306166581857,385.55823650627303,1332.808310548013,379.22149013855807,2161.3067342234804,0.0,0.0,0.0,557.0578276107303
46,116.8283023899682,35.093230348277416,82.43986178713092,30.49343122372871,11.333925685896746,43.79370238294034,13.379713391035052,102.89452267407714,80.05288463314591,16.382531391826134,520.0666373296408,670.1537121771179,1561.8158602323738,1530.2859053798063,1144.0954346158758,1494.3539940291148,1562.7524478076543,1658.2444808803189,256.70587249251855,1489.9694742726638,382.49064091561456,2415.812035033605,0.0,0.0,0.0,643.2325191748212
47,145.53611173793047,27.25196005683206,65.95188942970474,20.105031758839228,15.568579238869157,37.94521433307801,11.52713769073789,81.3911751621118,78.31452607835918,12.40735833351538,431.4626917105168,690.0987631347701,1459.0272478587624,1437.0199596673094,1209.4444492103034,1497.2594133305322,1505.5589303878896,1674.171122787079,223.74363983783718,1453.2305009344336,397.7466778752118,2355.168193824942,0.0,0.0,0.0,566.2908302783115
48,142.79014736551667,27.393791819209618,93.03927258833345,25.28723564894576,6.351980329458615,41.49908027725272,9.468720245963267,65.51487185888506,81.5260698490669,18.30988802615862,194.5434458159027,684.1152478474745,1673.1701903037863,1291.235326077872,1089.4753627160558,1251.2672458105094,1322.7007831444168,1320.0375556838244,97.88784242905378,1369.547283886243,418.45129946323647,2218.968091438274,0.0,0.0,0.0,479.3467218252555
49,80.13223304952946,21.05188587289852,87.15071103210981,24.80740195541738,0.7472918034657196,35.678575423801234,8.233669779098491,81.99407275590522,83.29389210817207,17.707589077929722,618.3014466030176,674.1427223686484,1403.8259560284896,1132.773767828484,927.5658638701601,1193.1588597821576,1152.7313158828626,1333.1536137246858,112.87067545390893,1271.5766883176295,423.89988409166403,2061.890601094525,0.0,0.0,0.0,440.1064604880356
50,79.13370055046991,20.3427270610107,72.82187791196564,24.47151836994751,6.102883061636709,34.97899551353062,14.264832892288139,70.33805260923242,75.9574297328856,14.696094336785212,333.22788243714024,678.1317325601788,1458.0755014478957,1064.861671435889,881.7240178113825,1079.8475070268717,1098.7599684585778,1236.656900995492,59.93133209942067,1320.561986101936,420.6307333146075,2140.4293462663995,0.0,0.0,0.0,424.7181227087337
51,76.8870024275859,17.891063739912795,69.68131174864638,22.00037484827634,-1.1209377051985794,29.886053766760558,8.35717482578497,71.14191606762364,71.12538222466479,16.322301497003245,350.56343701479494,643.2278933842872,1363.8526067720852,909.1165970422045,776.3853077188724,974.2839390753658,990.0117311111377,1141.0970495549313,108.87525331394757,1062.3686456971527,420.6307333146075,1722.8815871247887,0.0,0.0,0.0,370.85894048117683
52,74.86497411699031,18.05315718263001,70.66273867468364,22.86407549662743,-0.498194535643813,30.08193614163633,7.533807847875121,62.90231561911356,71.12538222466479,14.762347221090387,312.0399823977845,608.3240542083956,1417.1504057806244,826.7165867525226,672.9973144799269,895.8376179370908,916.7073637139746,1080.2010657937897,93.8924202890924,1058.2865375484605,416.27186561186545,1716.9166191370514,0.0,0.0,0.0,351.6235182570494
53,60.885519130156496,13.980559434359941,64.3816063480451,19.09738100242963,-3.7364590173285976,27.451515679018833,6.978035137785971,67.32356464026532,67.88437474963864,14.629841452480033,273.5165277807741,643.2278933842872,1316.2652862287466,735.2616302771615,640.8104863961044,804.8011464926728,802.3203288744452,972.4620176010005,79.90844279922757,1006.2396586526345,415.1821486861799,1631.4187446461503,0.0,0.0,0.0,315.46092447568986
54,59.08816063184929,15.35835369745628,61.04475479951836,15.35467819290824,7.472918034657195,24.933028002044626,6.545767474383301,63.50521321290698,68.38525772305177,7.998530032479819,377.52985524670225,564.4449421015605,1248.6912910572057,677.3099746888138,598.8700740444567,787.3686306841673,782.9873089015671,984.6412143532289,143.8351970386096,890.920103452079,402.1055455779538,1445.5105756950047,0.0,0.0,0.0,286.22308269501616
55,58.08962813278974,14.750503287266715,13.151120808899453,4.558420088519634,-7.099272132924335,7.947227780674157,6.051747287637392,49.4376026910605,67.20670955031498,3.4933338997276313,208.9897412972816,546.4943962396735,692.8713871110104,617.5473298633301,554.9789448392441,686.6474282350242,709.6829415044039,834.7434081719571,2148.5382557642315,919.4948604929248,268.07036371863586,1500.18944891593,0.0,0.0,0.0,261.60174224813306
56,97.13224884601843,11.95439140039473,68.20917135959046,11.516008644681182,12.579412025006278,27.22765010773223,6.319341555458093,-12.459883605064029,67.94330215827547,2.108046318801157,-56.82209556009039,529.5411029256691,1206.8144489790677,542.3912765221918,511.0878156340315,713.7646750482551,668.6002740620377,914.3766177057577,1680.0750098537596,773.5594941771775,112.24084334560771,1265.5673747315961,0.0,0.0,0.0,255.44640713641226
57,16.076373234858867,10.799475621034563,40.454417891256384,11.036174951152798,13.077606560650093,17.23764898906789,5.228380309727543,57.07430554577716,64.02462948392568,7.769656432152836,322.6339324174624,504.6097892286037,1183.0207887073984,505.26599716090647,452.5663100270813,676.9626972302989,565.4908342066873,870.344137140009,2186.4947660938647,775.6005482515236,114.42027719697873,1258.6082454125692,0.0,0.0,0.0,233.13331735642444
58,52.29813963824431,10.232148571524304,70.25053936574798,17.513929813785964,-9.839342078965307,27.339582893375532,5.063706914145572,71.14191606762364,62.37466204209419,19.261520364360287,373.6775097850012,513.5850621595472,1176.358563831331,509.79347025374614,457.4431021609939,591.7370643887162,546.963356732679,715.7620245155726,108.87525331394757,824.5858460358303,111.15112641992219,1337.1469905844438,0.0,0.0,0.0,225.43914846677347
59,16.875199234106518,10.151101850165697,40.02259004379999,13.19542657203052,-17.18771147971155,21.60302762915651,4.569686727399663,64.91197426509163,65.43888729120982,17.213703940382022,403.5331871131843,548.4889013354388,1114.4950471249906,599.4374374919715,624.2293931408018,731.1971908567606,493.797551807264,794.4583727607403,40.95307693460413,879.6943060431755,115.50999412266424,1421.6507037440554,0.0,0.0,0.0,233.90273424538955
60,50.425891202507636,10.00927008778813,40.94513135427502,13.387360049441872,-10.960279784163886,22.330590735837948,4.322676634026708,41.80089983634384,65.17371395234404,13.882990756676191,373.6775097850012,567.4366997452084,1089.7496404424546,622.0748029561698,665.1944470656668,761.219856971409,542.9356442383294,848.7963275014513,48.94392121452689,935.8232930876936,119.86886182540628,1511.1252235601148,0.0,0.0,0.0,245.443987579866
61,50.22618470269574,7.152373159897188,27.872524699458552,19.529231326605167,-3.6119103834176443,24.541263252293085,2.1201699681178616,31.75260660645349,68.32633031441495,11.26299033188047,392.93923709350645,597.3542761816869,1042.162319899116,888.2902208151421,507.1863819269015,841.603124310629,561.4631217123376,920.9346467261884,327.624615476833,1026.6501993960956,216.85366821141685,1651.3019712719413,0.0,0.0,0.0,346.23760003429373
62,76.86203911510941,14.284484639454721,51.62305630956055,17.87380508393225,-15.31948197104725,24.933028002044626,3.952161493967276,11.254088417477186,69.50487848715171,16.382531391826134,343.82183245681813,581.3982354155652,1115.4467935358575,900.0616508565251,1322.5860267170738,852.2563284158269,513.1305717801422,937.7981499215814,294.66238282215164,1059.3070645856335,417.36158253755093,1699.0217151738395,0.0,0.0,0.0,360.0871040356655
63,45.63293520702177,15.175998574399411,41.80878704918781,20.00906502013355,-61.402476518099945,28.51487714263016,6.504599125487808,29.742947960475423,73.62979709173045,39.26989142452442,657.7879875854532,720.0163395712486,1442.8475588740273,1138.2067355398917,1150.9229436033534,1090.5007111320695,645.2395415948099,1355.6382846518763,84.90272047417929,1161.3597683029393,416.27186561186545,1876.9765934746688,0.0,0.0,0.0,457.0336320452677
64,90.71667753956078,20.504820503727913,60.063327873481086,29.79767236811256,-71.61546449879812,44.74513106090837,5.722400496473452,-1.2057951875868416,84.47244028090883,51.014720914988004,696.3114422024636,761.9009465823186,1586.56126691491,1592.765034060994,1742.9655086603325,1626.066335693379,741.9046414592009,1858.7327966477696,68.92103191433378,1318.52093202759,418.45129946323647,2129.4935716222144,0.0,0.0,0.0,576.2932498348578
65,112.75928245630048,30.29121210777987,87.54328180252473,27.686404116587674,-51.6876830730456,41.61101306289602,6.484014951040063,19.091757136791653,82.76354543044052,44.08828301035563,558.5900919466512,651.2059137673482,1425.7161234784253,1439.7364435230133,1441.579754784539,1472.0791127182465,711.2940265021438,1561.747768151125,104.87983117398619,1213.4066471987653,416.27186561186545,1959.4919839717015,0.0,0.0,0.0,492.4268089376622
66,53.746011761880666,17.810017018554184,80.86957870547127,22.168316641011273,-48.200321323538894,35.230844281228045,4.7755284718771245,66.92163291106971,73.04052300536206,39.3301213193473,456.5029372115736,616.3020745914566,1270.5814585071414,1075.7276068587041,1077.7710615946658,1142.798258557586,619.4621816309723,1246.0255138818216,69.91988744932412,1055.2249564369413,413.0027148348089,1705.9808444928665,0.0,0.0,0.0,415.48512004115247
